"","trip_id","start_date","start_station_name","start_station_id","end_date","end_station_name","end_station_id","bike_number","zip_code","subscriber_type","c_subscription_type","member_birth_year","member_gender","bike_share_for_all_trip"
"2800",3.0392e+19,"2017-09-23 07:50:53 UTC","Father Alfred E Boeddeker Park","34","2017-09-23 08:09:07 UTC","Webster St at O'Farrell St","285","3039","","Customer","Customer","1982","Male",""
"2801",4.55202e+18,"2017-09-22 07:50:36 UTC","Father Alfred E Boeddeker Park","34","2017-09-22 08:07:05 UTC","Irwin St at 8th St","102","455","","Subscriber","Subscriber","1984","Male",""
"2802",5.88202e+18,"2017-09-07 12:35:55 UTC","Father Alfred E Boeddeker Park","34","2017-09-07 12:48:02 UTC","Spear St at Folsom St","24","588","","Subscriber","Subscriber","1991","Other",""
"2803",2.6522e+19,"2017-08-28 19:52:23 UTC","Father Alfred E Boeddeker Park","34","2017-08-28 20:05:13 UTC","Mechanics Monument Plaza (Market St at Bush St)","20","2652","","Customer","Customer","1970","Male",""
"2804",2.2932e+19,"2017-07-30 17:10:22 UTC","Father Alfred E Boeddeker Park","34","2017-07-30 17:16:39 UTC","Cyril Magnin St at Ellis St","4","2293","","Customer","Customer","1988","Female",""
"2805",1.79202e+16,"2015-07-20 18:20:00 UTC","Palo Alto Caltrain Station","34","2015-07-20 18:31:00 UTC","Park at Olive","38","179","94306","Subscriber","","","",""
"2806",7.13202e+16,"2015-07-19 16:54:00 UTC","Palo Alto Caltrain Station","34","2015-07-19 17:19:00 UTC","California Ave Caltrain Station","36","713","46311","Customer","","","",""
"2807",7.10202e+16,"2015-07-15 09:41:00 UTC","Palo Alto Caltrain Station","34","2015-07-15 09:44:00 UTC","Cowper at University","37","710","94107","Subscriber","","","",""
"2808",2.12015e+15,"2015-06-05 16:20:00 UTC","Palo Alto Caltrain Station","34","2015-06-05 16:24:00 UTC","Cowper at University","37","21","94301","Subscriber","","","",""
"2809",3.72015e+15,"2015-06-02 16:49:00 UTC","Palo Alto Caltrain Station","34","2015-06-02 16:54:00 UTC","Cowper at University","37","37","94301","Subscriber","","","",""
"2810",1.01202e+16,"2015-04-17 08:56:00 UTC","Palo Alto Caltrain Station","34","2015-04-17 09:08:00 UTC","Park at Olive","38","101","94002","Subscriber","","","",""
"2811",6.83201e+16,"2014-10-10 09:39:00 UTC","Palo Alto Caltrain Station","34","2014-10-10 09:43:00 UTC","Cowper at University","37","683","94133","Subscriber","","","",""
"2812",8.32013e+15,"2013-08-29 12:22:00 UTC","Palo Alto Caltrain Station","34","2013-08-29 12:40:00 UTC","University and Emerson","35","83","94117","Subscriber","Subscriber","","",""
"2813",1.64201e+16,"2013-09-17 16:48:00 UTC","Palo Alto Caltrain Station","34","2013-09-17 17:00:00 UTC","Palo Alto Caltrain Station","34","164","94107","Subscriber","Subscriber","","",""
"2814",9.42013e+15,"2013-09-18 18:21:00 UTC","Palo Alto Caltrain Station","34","2013-09-18 18:37:00 UTC","California Ave Caltrain Station","36","94","94102","Subscriber","Subscriber","","",""
"2815",1.61201e+16,"2013-12-16 08:43:00 UTC","Palo Alto Caltrain Station","34","2013-12-16 08:53:00 UTC","California Ave Caltrain Station","36","161","94131","Subscriber","Subscriber","","",""
"2816",2.57201e+16,"2014-01-03 09:38:00 UTC","Palo Alto Caltrain Station","34","2014-01-03 09:42:00 UTC","Cowper at University","37","257","94133","Subscriber","Subscriber","","",""
"2817",1.65201e+16,"2014-01-17 20:33:00 UTC","Palo Alto Caltrain Station","34","2014-01-17 20:45:00 UTC","Park at Olive","38","165","94301","Subscriber","Subscriber","","",""
"2818",6.42014e+15,"2014-02-20 09:31:00 UTC","Palo Alto Caltrain Station","34","2014-02-20 09:34:00 UTC","Cowper at University","37","64","94133","Subscriber","Subscriber","","",""
"2819",6.73202e+16,"2015-09-25 08:58:00 UTC","Palo Alto Caltrain Station","34","2015-09-25 09:01:00 UTC","Cowper at University","37","673","94133","Subscriber","","","",""
"2820",6.91202e+16,"2015-10-06 08:40:00 UTC","Palo Alto Caltrain Station","34","2015-10-06 08:45:00 UTC","Cowper at University","37","691","94102","Subscriber","","","",""
"2821",2.30202e+16,"2015-10-13 07:07:00 UTC","Palo Alto Caltrain Station","34","2015-10-13 07:31:00 UTC","Stanford in Redwood City","25","230","95131","Subscriber","","","",""
"2822",1.39202e+16,"2015-12-02 08:40:00 UTC","Palo Alto Caltrain Station","34","2015-12-02 08:45:00 UTC","Cowper at University","37","139","94107","Subscriber","","","",""
"2823",2.52202e+16,"2015-12-14 07:55:00 UTC","Palo Alto Caltrain Station","34","2015-12-14 08:11:00 UTC","California Ave Caltrain Station","36","252","94107","Subscriber","","","",""
"2824",2.02016e+15,"2016-03-17 18:25:00 UTC","Palo Alto Caltrain Station","34","2016-03-17 19:48:00 UTC","Palo Alto Caltrain Station","34","20","63146","Customer","","","",""
"2825",4.62016e+15,"2016-03-27 10:31:00 UTC","Palo Alto Caltrain Station","34","2016-03-27 12:34:00 UTC","Palo Alto Caltrain Station","34","46","94062","Customer","","","",""
"2826",3.12016e+15,"2016-04-06 19:40:00 UTC","Palo Alto Caltrain Station","34","2016-04-06 19:46:00 UTC","Cowper at University","37","31","94301","Subscriber","","","",""
"2827",6.84202e+16,"2016-05-04 19:39:00 UTC","Palo Alto Caltrain Station","34","2016-05-04 19:43:00 UTC","Cowper at University","37","684","94301","Subscriber","","","",""
"2828",3.62016e+15,"2016-05-19 09:42:00 UTC","Palo Alto Caltrain Station","34","2016-05-19 09:45:00 UTC","Cowper at University","37","36","94107","Subscriber","","","",""
"2829",1.33202e+16,"2016-07-11 09:42:00 UTC","Palo Alto Caltrain Station","34","2016-07-11 09:47:00 UTC","Cowper at University","37","133","94107","Subscriber","","","",""
"2830",8.32016e+15,"2016-07-27 07:52:00 UTC","Palo Alto Caltrain Station","34","2016-07-27 07:56:00 UTC","Cowper at University","37","83","94102","Subscriber","","","",""
"2831",2.96202e+16,"2016-08-07 18:46:00 UTC","Palo Alto Caltrain Station","34","2016-08-07 19:40:00 UTC","Palo Alto Caltrain Station","34","296","94025","Customer","","","",""
"2832",6.41202e+16,"2016-08-17 09:42:00 UTC","Palo Alto Caltrain Station","34","2016-08-17 09:50:00 UTC","Cowper at University","37","641","94102","Subscriber","","","",""
"2833",7.05201e+16,"2014-08-19 08:26:00 UTC","Palo Alto Caltrain Station","34","2014-08-19 08:31:00 UTC","Cowper at University","37","705","95128","Subscriber","","","",""
"2834",3.62014e+15,"2014-08-04 09:38:00 UTC","Palo Alto Caltrain Station","34","2014-08-04 09:41:00 UTC","Cowper at University","37","36","94133","Subscriber","","","",""
"2835",5.12014e+15,"2014-05-29 16:02:00 UTC","Palo Alto Caltrain Station","34","2014-05-29 18:07:00 UTC","University and Emerson","35","51","nil","Customer","","","",""
"2836",1.32014e+15,"2014-05-25 09:52:00 UTC","Palo Alto Caltrain Station","34","2014-05-25 11:25:00 UTC","Mountain View Caltrain Station","28","13","94305","Customer","","","",""
"2837",1.82014e+15,"2014-03-27 10:19:00 UTC","Palo Alto Caltrain Station","34","2014-03-27 10:30:00 UTC","Park at Olive","38","18","94110","Subscriber","","","",""
"2838",3.8682e+19,"2018-04-25 19:44:53 UTC","Father Alfred E Boeddeker Park","34","2018-04-25 20:00:59 UTC","Broderick St at Oak St","71","3868","","Subscriber","Subscriber","1992","Male","No"
"2839",3.7082e+19,"2018-04-28 18:48:20 UTC","Cahill Park","35","2018-04-28 19:15:58 UTC","Cahill Park","35","3708","","Customer","Customer","1980","Male","No"
"2840",2.9762e+19,"2018-04-15 16:22:41 UTC","Cahill Park","35","2018-04-15 17:40:34 UTC","The Alameda at Bush St","278","2976","","Customer","Customer","","","No"
"2841",1.8822e+19,"2018-02-06 18:19:35 UTC","Cahill Park","35","2018-02-06 18:23:13 UTC","SAP Center","307","1882","","Subscriber","Subscriber","1988","Male","No"
"2842",1.5172e+19,"2018-01-11 13:51:26 UTC","Cahill Park","35","2018-01-11 14:01:59 UTC","San Fernando at 7th St","280","1517","","Subscriber","Subscriber","1994","Male","Yes"
"2843",2.5472e+19,"2017-11-21 08:41:38 UTC","Cahill Park","35","2017-11-21 08:57:17 UTC","San Fernando at 7th St","280","2547","","Subscriber","Subscriber","1995","Male",""
"2844",2.1552e+19,"2017-09-05 12:53:32 UTC","Cahill Park","35","2017-09-05 12:58:23 UTC","Santa Clara St at Almaden Blvd","314","2155","","Subscriber","Subscriber","1977","Male",""
"2845",2.06202e+16,"2015-03-29 11:12:00 UTC","University and Emerson","35","2015-03-29 13:51:00 UTC","University and Emerson","35","206","44647","Customer","","","",""
"2846",3.01202e+16,"2015-02-21 12:25:00 UTC","University and Emerson","35","2015-02-21 14:14:00 UTC","University and Emerson","35","301","84106","Customer","","","",""
"2847",1.84202e+16,"2015-02-16 09:09:00 UTC","University and Emerson","35","2015-02-16 13:05:00 UTC","Palo Alto Caltrain Station","34","184","94301","Customer","","","",""
"2848",1.47201e+16,"2014-10-05 17:49:00 UTC","University and Emerson","35","2014-10-05 18:09:00 UTC","University and Emerson","35","147","95129","Customer","","","",""
"2849",1.06201e+16,"2014-09-11 19:14:00 UTC","University and Emerson","35","2014-09-11 19:23:00 UTC","California Ave Caltrain Station","36","106","94306","Subscriber","","","",""
"2850",2.01201e+16,"2014-09-02 19:02:00 UTC","University and Emerson","35","2014-09-02 20:01:00 UTC","University and Emerson","35","201","33131","Customer","","","",""
"2851",6.27201e+16,"2013-09-17 15:34:00 UTC","University and Emerson","35","2013-09-17 15:53:00 UTC","California Ave Caltrain Station","36","627","94609","Customer","Customer","","",""
"2852",6.80201e+16,"2013-09-17 16:58:00 UTC","University and Emerson","35","2013-09-17 17:06:00 UTC","University and Emerson","35","680","95134","Customer","Customer","","",""
"2853",9.32013e+15,"2013-09-29 11:45:00 UTC","University and Emerson","35","2013-09-29 12:01:00 UTC","Park at Olive","38","93","94025","Subscriber","Subscriber","","",""
"2854",6.86202e+16,"2015-09-14 21:23:00 UTC","University and Emerson","35","2015-09-14 21:48:00 UTC","San Antonio Shopping Center","31","686","94301","Subscriber","","","",""
"2855",1.05202e+16,"2016-02-18 10:56:00 UTC","University and Emerson","35","2016-02-18 13:37:00 UTC","Cowper at University","37","105","80228","Customer","","","",""
"2856",6.82016e+15,"2016-05-12 17:30:00 UTC","University and Emerson","35","2016-05-12 17:37:00 UTC","Palo Alto Caltrain Station","34","68","94301","Subscriber","","","",""
"2857",3.22016e+15,"2016-06-04 06:55:00 UTC","University and Emerson","35","2016-06-04 08:07:00 UTC","University and Emerson","35","32","43212","Customer","","","",""
"2858",3.03202e+16,"2016-08-21 18:31:00 UTC","University and Emerson","35","2016-08-21 19:19:00 UTC","University and Emerson","35","303","73012","Customer","","","",""
"2859",7.12014e+15,"2014-08-20 18:29:00 UTC","University and Emerson","35","2014-08-20 19:39:00 UTC","University and Emerson","35","71","92038","Customer","","","",""
"2860",2.42201e+16,"2014-07-24 14:09:00 UTC","University and Emerson","35","2014-07-24 16:26:00 UTC","University and Emerson","35","242","94013","Customer","","","",""
"2861",2.95201e+16,"2014-07-21 07:05:00 UTC","University and Emerson","35","2014-07-21 07:10:00 UTC","Cowper at University","37","295","94107","Subscriber","","","",""
"2862",1.39201e+16,"2014-04-27 15:30:00 UTC","University and Emerson","35","2014-04-28 14:09:00 UTC","Palo Alto Caltrain Station","34","139","92505","Customer","","","",""
"2863",1.8162e+19,"2018-04-30 20:49:06 UTC","Folsom St at 3rd St","36","2018-04-30 22:14:30 UTC","Folsom St at 3rd St","36","1816","","Subscriber","Subscriber","1986","Male","No"
"2864",3.8502e+19,"2018-04-23 11:54:15 UTC","Folsom St at 3rd St","36","2018-04-23 12:00:35 UTC","Beale St at Harrison St","27","3850","","Subscriber","Subscriber","1984","Female","No"
"2865",4.41202e+18,"2018-04-15 16:07:18 UTC","Folsom St at 3rd St","36","2018-04-15 17:10:20 UTC","11th St at Natoma St","77","441","","Customer","Customer","","","No"
"2866",2.0322e+19,"2018-04-03 09:49:26 UTC","Folsom St at 3rd St","36","2018-04-03 10:00:25 UTC","Commercial St at Montgomery St","13","2032","","Subscriber","Subscriber","1974","Female","No"
"2867",3.1762e+19,"2018-02-06 21:08:10 UTC","Folsom St at 3rd St","36","2018-02-06 21:19:55 UTC","Davis St at Jackson St","11","3176","","Subscriber","Subscriber","1994","Male","No"
"2868",5.79202e+18,"2018-02-05 17:33:05 UTC","Folsom St at 3rd St","36","2018-02-05 17:57:57 UTC","29th St at Church St","145","579","","Subscriber","Subscriber","1993","Female","No"
"2869",6.76202e+18,"2018-03-19 16:17:54 UTC","Folsom St at 3rd St","36","2018-03-19 16:34:35 UTC","22nd St Caltrain Station","130","676","","Customer","Customer","1968","Male","No"
"2870",3.0412e+19,"2017-12-15 16:34:22 UTC","Folsom St at 3rd St","36","2017-12-15 16:55:46 UTC","San Bruno Ave at 16th St","101","3041","","Customer","Customer","1990","Male",""
"2871",1.6672e+19,"2017-12-04 10:34:35 UTC","Folsom St at 3rd St","36","2017-12-04 11:18:13 UTC","19th St at Florida St","124","1667","","Subscriber","Subscriber","1969","Male",""
"2872",7.00202e+18,"2017-11-01 17:15:35 UTC","Folsom St at 3rd St","36","2017-11-01 17:21:25 UTC","Beale St at Harrison St","27","700","","Subscriber","Subscriber","1983","Female",""
"2873",2.7982e+19,"2017-10-28 12:01:18 UTC","Folsom St at 3rd St","36","2017-10-28 12:20:10 UTC","Rhode Island St at 17th St","114","2798","","Customer","Customer","","",""
"2874",2.8542e+19,"2017-10-16 18:38:28 UTC","Folsom St at 3rd St","36","2017-10-16 18:41:56 UTC","2nd St at S Park St","48","2854","","Subscriber","Subscriber","","",""
"2875",9.92202e+18,"2017-10-13 22:22:04 UTC","Folsom St at 3rd St","36","2017-10-13 22:37:15 UTC","Davis St at Jackson St","11","992","","Subscriber","Subscriber","1994","Male",""
"2876",8.92202e+18,"2017-09-22 17:33:38 UTC","Folsom St at 3rd St","36","2017-09-22 18:00:34 UTC","McAllister St at Baker St","52","892","","Subscriber","Subscriber","1993","Male",""
"2877",2.15202e+18,"2017-09-21 17:54:46 UTC","Folsom St at 3rd St","36","2017-09-21 17:57:24 UTC","1st St at Folsom St","26","215","","Customer","Customer","1991","Male",""
"2878",7.87202e+18,"2017-09-21 11:49:56 UTC","Folsom St at 3rd St","36","2017-09-21 11:58:42 UTC","11th St at Natoma St","77","787","","Subscriber","Subscriber","1979","Male",""
"2879",2.5432e+19,"2017-09-19 20:59:41 UTC","Folsom St at 3rd St","36","2017-09-19 21:13:47 UTC","Golden Gate Ave at Polk St","41","2543","","Subscriber","Subscriber","1990","Male",""
"2880",1.2562e+19,"2017-08-28 19:14:21 UTC","Folsom St at 3rd St","36","2017-08-28 19:32:50 UTC","Dolores St at 15th St","96","1256","","Subscriber","Subscriber","1978","Male",""
"2881",7.25202e+18,"2017-08-18 17:27:38 UTC","Folsom St at 3rd St","36","2017-08-18 17:39:49 UTC","Broadway at Kearny","323","725","","Customer","Customer","","",""
"2882",2.7692e+19,"2017-08-11 18:10:44 UTC","Folsom St at 3rd St","36","2017-08-11 18:13:15 UTC","Howard St at 2nd St","25","2769","","Subscriber","Subscriber","1993","Male",""
"2883",7.53202e+18,"2017-07-09 10:01:07 UTC","Folsom St at 3rd St","36","2017-07-09 10:03:50 UTC","2nd St at S Park St","48","753","","Subscriber","Subscriber","1968","Male",""
"2884",1.47202e+16,"2015-06-23 21:01:00 UTC","California Ave Caltrain Station","36","2015-06-23 21:32:00 UTC","Rengstorff Avenue / California Street","33","147","60661","Customer","","","",""
"2885",2.06201e+16,"2013-11-21 01:05:00 UTC","California Ave Caltrain Station","36","2013-11-21 17:42:00 UTC","California Ave Caltrain Station","36","206","94303","Customer","Customer","","",""
"2886",6.85202e+16,"2016-04-06 17:57:00 UTC","California Ave Caltrain Station","36","2016-04-06 19:14:00 UTC","California Ave Caltrain Station","36","685","7092","Customer","","","",""
"2887",2.19202e+16,"2016-04-12 16:59:00 UTC","California Ave Caltrain Station","36","2016-04-12 17:16:00 UTC","University and Emerson","35","219","94110","Subscriber","","","",""
"2888",6.71201e+16,"2014-07-20 13:32:00 UTC","California Ave Caltrain Station","36","2014-07-20 15:58:00 UTC","Palo Alto Caltrain Station","34","671","","Customer","","","",""
"2889",6.74201e+16,"2014-06-04 16:48:00 UTC","California Ave Caltrain Station","36","2014-06-04 16:59:00 UTC","Palo Alto Caltrain Station","34","674","94131","Subscriber","","","",""
"2890",4.32014e+15,"2014-05-24 15:16:00 UTC","California Ave Caltrain Station","36","2014-05-24 15:37:00 UTC","University and Emerson","35","43","94403","Customer","","","",""
"2891",3.9532e+19,"2018-04-29 20:19:27 UTC","Folsom St at 3rd St","36","2018-04-29 20:29:38 UTC","Washington St at Kearny St","10","3953","","Customer","Customer","1994","Female","No"
"2892",1.4032e+19,"2018-04-30 09:37:03 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-30 09:41:32 UTC","11th St at Bryant St","88","1403","","Subscriber","Subscriber","1989","Male","No"
"2893",9.82202e+18,"2018-04-29 08:59:24 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-29 09:18:25 UTC","Broadway at Battery St","9","982","","Customer","Customer","","","No"
"2894",1.7962e+19,"2018-04-16 09:59:26 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-16 10:08:05 UTC","Irwin St at 8th St","102","1796","","Subscriber","Subscriber","1987","Male","No"
"2895",3.0362e+19,"2018-04-16 09:37:05 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-16 09:43:30 UTC","11th St at Bryant St","88","3036","","Subscriber","Subscriber","1989","Male","No"
"2896",1.4412e+19,"2018-04-15 13:21:11 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-15 13:32:45 UTC","Townsend St at 5th St","80","1441","","Subscriber","Subscriber","1991","Male","No"
"2897",7.92018e+17,"2018-04-14 12:27:18 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-14 12:38:38 UTC","Folsom St at 15th St","99","79","","Subscriber","Subscriber","1991","Female","No"
"2898",3.1282e+19,"2018-04-10 10:57:55 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-10 11:03:14 UTC","Market St at Franklin St","75","3128","","Subscriber","Subscriber","1987","Female","No"
"2899",1.7972e+19,"2018-04-02 07:16:08 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-02 07:22:29 UTC","11th St at Bryant St","88","1797","","Subscriber","Subscriber","1993","Male","No"
"2900",2.0192e+19,"2018-04-01 15:27:08 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-01 15:42:06 UTC","McAllister St at Baker St","52","2019","","Subscriber","Subscriber","1988","Female","No"
"2901",1.3032e+19,"2018-02-22 18:00:18 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-02-22 18:07:38 UTC","Webster St at Grove St","55","1303","","Subscriber","Subscriber","1983","Male","No"
"2902",2.0692e+19,"2018-02-21 07:43:17 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-02-21 07:47:39 UTC","Market St at Franklin St","75","2069","","Subscriber","Subscriber","1981","Male","No"
"2903",3.5702e+19,"2018-02-20 15:16:58 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-02-20 15:24:57 UTC","Townsend St at 5th St","80","3570","","Subscriber","Subscriber","1989","Male","No"
"2904",5.40202e+18,"2018-02-12 17:30:49 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-02-12 17:32:51 UTC","San Francisco City Hall (Polk St at Grove St)","42","540","","Subscriber","Subscriber","1958","Male","No"
"2905",1.7572e+19,"2018-02-08 07:37:24 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-02-08 07:43:52 UTC","Webster St at Grove St","55","1757","","Subscriber","Subscriber","1966","Female","No"
"2906",2.4022e+19,"2018-02-01 18:34:29 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-02-01 18:35:59 UTC","San Francisco City Hall (Polk St at Grove St)","42","2402","","Subscriber","Subscriber","1983","Male","No"
"2907",3.3582e+19,"2018-03-13 18:08:59 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-03-14 09:23:02 UTC","Valencia St at 21st St","127","3358","","Customer","Customer","1989","Female","No"
"2908",3.7112e+19,"2018-03-05 08:06:13 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-03-05 08:09:58 UTC","Market St at Franklin St","75","3711","","Subscriber","Subscriber","1981","Male","No"
"2909",2.9912e+19,"2018-01-31 09:04:07 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-01-31 09:18:23 UTC","Scott St at Golden Gate Ave","39","2991","","Subscriber","Subscriber","1982","Male","No"
"2910",3.4342e+19,"2018-01-30 17:50:34 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-01-30 18:03:34 UTC","Webster St at O'Farrell St","285","3434","","Subscriber","Subscriber","1993","Female","No"
"2911",8.22018e+17,"2018-01-17 09:13:58 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-01-17 09:18:14 UTC","Folsom St at 9th St","78","82","","Subscriber","Subscriber","1985","Male","Yes"
"2912",3.1192e+19,"2018-01-02 10:34:02 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-01-02 10:47:45 UTC","O'Farrell St at Divisadero St","29","3119","","Subscriber","Subscriber","1984","Male","No"
"2913",3.1232e+19,"2017-12-30 10:36:43 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-12-30 10:47:10 UTC","Union Square (Powell St at Post St)","324","3123","","Subscriber","Subscriber","1967","Male",""
"2914",8.20202e+18,"2017-12-14 08:31:10 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-12-14 08:39:35 UTC","San Bruno Ave at 16th St","101","820","","Subscriber","Subscriber","1983","Male",""
"2915",4.85202e+18,"2017-12-13 14:50:10 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-12-13 14:58:10 UTC","Webster St at Grove St","55","485","","Subscriber","Subscriber","1986","Female",""
"2916",3.2552e+19,"2017-12-04 11:52:32 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-12-04 12:08:58 UTC","Broderick St at Oak St","71","3255","","Subscriber","Subscriber","1963","Male",""
"2917",2.2032e+19,"2017-11-30 08:17:02 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-11-30 08:27:56 UTC","Bryant St at 15th St","100","2203","","Subscriber","Subscriber","1996","Male",""
"2918",9.31202e+18,"2017-11-20 07:47:26 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-11-20 07:50:31 UTC","Market St at Franklin St","75","931","","Subscriber","Subscriber","1981","Male",""
"2919",1.01202e+18,"2017-10-25 09:15:57 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-10-25 09:25:00 UTC","San Bruno Ave at 16th St","101","101","","Subscriber","Subscriber","1978","Female",""
"2920",2.4382e+19,"2017-10-25 08:47:56 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-10-25 08:56:31 UTC","San Bruno Ave at 16th St","101","2438","","Subscriber","Subscriber","1979","Male",""
"2921",2.0112e+19,"2017-10-11 20:55:53 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-10-11 21:02:47 UTC","Laguna St at Hayes St","74","2011","","Subscriber","Subscriber","1974","Male",""
"2922",1.9042e+19,"2017-09-22 10:02:31 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-09-22 10:44:33 UTC","The Embarcadero at Vallejo St","8","1904","","Customer","Customer","","",""
"2923",2.7032e+19,"2017-09-19 18:22:30 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-09-19 18:29:27 UTC","Laguna St at Hayes St","74","2703","","Subscriber","Subscriber","1982","Male",""
"2924",2.32202e+18,"2017-08-19 18:45:39 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-08-19 18:59:37 UTC","Raymond Kimbell Playground","31","232","","Subscriber","Subscriber","1985","Female",""
"2925",1.31202e+18,"2017-07-31 07:34:49 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2017-07-31 07:39:35 UTC","McCoppin St at Valencia St","76","131","","Subscriber","Subscriber","1981","Male",""
"2926",1.7172e+19,"2018-04-27 09:21:11 UTC","San Francisco Public Library (Grove St at Hyde St)","43","2018-04-27 09:29:37 UTC","San Bruno Ave at 16th St","101","1717","","Subscriber","Subscriber","1966","Male","No"
"2927",3.9012e+19,"2018-04-27 17:06:30 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-04-27 17:14:40 UTC","Koshland Park","56","3901","","Subscriber","Subscriber","1991","Male","No"
"2928",3.8862e+19,"2018-04-25 14:55:14 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-04-25 15:54:52 UTC","Beale St at Harrison St","27","3886","","Subscriber","Subscriber","1978","Male","No"
"2929",3.8302e+19,"2018-04-24 17:41:54 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-04-24 17:50:13 UTC","Mission Playground","121","3830","","Subscriber","Subscriber","1986","Male","No"
"2930",2.0642e+19,"2018-04-18 17:42:17 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-04-18 17:48:01 UTC","Union Square (Powell St at Post St)","324","2064","","Subscriber","Subscriber","1988","Male","No"
"2931",3.53202e+18,"2018-04-17 17:16:00 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-04-17 17:35:56 UTC","O'Farrell St at Divisadero St","29","353","","Subscriber","Subscriber","1967","Female","No"
"2932",3.2592e+19,"2018-04-17 16:15:59 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-04-17 16:25:34 UTC","Yerba Buena Center for the Arts (Howard St at 3rd St)","284","3259","","Subscriber","Subscriber","1963","Male","No"
"2933",2.9222e+19,"2018-04-17 08:50:40 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-04-17 09:02:07 UTC","Mississippi St at 17th St","116","2922","","Subscriber","Subscriber","1987","Male","No"
"2934",2.0052e+19,"2018-02-21 08:37:51 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-02-21 08:53:41 UTC","14th St at Mission St","97","2005","","Customer","Customer","1998","Male","No"
"2935",1.8662e+19,"2018-02-13 09:13:11 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-02-13 09:20:57 UTC","Bryant St at 6th St","63","1866","","Subscriber","Subscriber","1980","Female","No"
"2936",2.4972e+19,"2018-02-12 18:01:39 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-02-12 18:19:31 UTC","Garfield Square (25th St at Harrison St)","139","2497","","Subscriber","Subscriber","1989","Female","No"
"2937",6.97202e+18,"2018-02-11 17:38:52 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-02-11 17:50:33 UTC","Valencia St at 16th St","98","697","","Subscriber","Subscriber","","","No"
"2938",2.2692e+19,"2018-02-09 18:41:28 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-02-09 19:04:04 UTC","Garfield Square (25th St at Harrison St)","139","2269","","Subscriber","Subscriber","1966","Male","No"
"2939",2.73202e+18,"2018-02-07 17:35:23 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-02-07 17:42:30 UTC","Laguna St at Hayes St","74","273","","Subscriber","Subscriber","1986","Female","No"
"2940",2.0012e+19,"2018-02-06 21:12:36 UTC","Civic Center/UN Plaza BART Station (Market St at McAllister St)","44","2018-02-06 21:18:46 UTC","Folsom St at 3rd St","36","2001","","Subscriber","Subscriber","1994","Female","No"
